patent_id,inventor_id,disambig_inventor_name_first,location_id
5235608,fl:ta_ln:konishi-35,Takayoshi,42f90495-16c8-11ed-9b5f-1234bde3cd05
10431333,fl:ka_ln:teichert-1,Katrin,2f6f9109-16c8-11ed-9b5f-1234bde3cd05
8904488,fl:ji_ln:zhang-632,Jian,34e9615b-16c8-11ed-9b5f-1234bde3cd05
9044359,fl:ca_ln:kreuzer-1,Carsten Heinrich,3db8fc9a-16c8-11ed-9b5f-1234bde3cd05
8635870,fl:ya_ln:kanou-4,Yasuaki,b33dd8c2-16c7-11ed-9b5f-1234bde3cd05
10094819,fl:su_ln:kochhar-1,Sunil,323c9f59-16c8-11ed-9b5f-1234bde3cd05
4241800,fl:pi_ln:stenuick-1,Pierre,976474fa-16c8-11ed-9b5f-1234bde3cd05
6812318,fl:ya_ln:akatsuka-1,Yasumasa,34b4468e-16c8-11ed-9b5f-1234bde3cd05
11601405,fl:ch_ln:yang-1373,Chui Woong,3eb30168-16c8-11ed-9b5f-1234bde3cd05
5884643,000jdp4dd6gu6ah3gvb1u0biq,Hiroshi,6de5356f-16c8-11ed-9b5f-1234bde3cd05
5049329,fl:ro_ln:allaire-1,Roger A.,01f39f5e-16c8-11ed-9b5f-1234bde3cd05
9048987,fl:mo_ln:elidrissi-1,Moulay Rachid,8801128f-16c8-11ed-9b5f-1234bde3cd05
D1031386,fl:cu_ln:chen-26,Cuihong,974dc4fe-49af-11ed-9879-1234bde3cd05
11977384,fl:ta_ln:kim-402,Taehyun,1aeb3c64-16c8-11ed-9b5f-1234bde3cd05
7175072,fl:mu_ln:krishnan-8,Murali R.,816d1200-16c8-11ed-9b5f-1234bde3cd05
3990661,fl:pi_ln:degroef-1,Pierre,11be9727-16c8-11ed-9b5f-1234bde3cd05
5349922,fl:ja_ln:fleischer-1,James F.,05dc045c-16c8-11ed-9b5f-1234bde3cd05
4868818,fl:he_ln:madan-3,Herb. S.,17f7f348-16c8-11ed-9b5f-1234bde3cd05
5733836,fl:do_ln:kubicek-1,Donald H.,df41c877-16c7-11ed-9b5f-1234bde3cd05
11153804,fl:ha_ln:yu-196,Haifeng,3b444e27-16c8-11ed-9b5f-1234bde3cd05
11315784,fl:ma_ln:muramatsu-5,Makoto,8cebe14b-16c8-11ed-9b5f-1234bde3cd05
10329911,fl:da_ln:skidmore-1,David A.,eddfca64-16c7-11ed-9b5f-1234bde3cd05
D819127,fl:mi_ln:habig-1,Michael M.,edfab6f6-16c7-11ed-9b5f-1234bde3cd05
9184446,fl:yu_ln:itou-6,Yuichi,8bf20cf7-16c8-11ed-9b5f-1234bde3cd05
11184770,fl:ju_ln:wang-161,Jun,8cf85cbc-49af-11ed-9879-1234bde3cd05
12301558,fl:ra_ln:yarlagadda-2,Ramesh,4affd925-16c8-11ed-9b5f-1234bde3cd05
10979810,fl:da_ln:chan-49,Danny,c402c9a6-16c7-11ed-9b5f-1234bde3cd05
4856543,fl:th_ln:petit-1,Thomas J.,ed73e24d-16c7-11ed-9b5f-1234bde3cd05
11473761,fl:da_ln:gist-1,David Ryan,efb44514-0315-11ef-b443-0a1e30f810d7
10932935,fl:ja_ln:birk-2,Janel A.,c2e23e18-16c7-11ed-9b5f-1234bde3cd05
11527467,fl:ja_ln:kong-3,Jackson Chung Peng,6f02823a-16c8-11ed-9b5f-1234bde3cd05
11608378,fl:me_ln:campbell-5,Melody G.,4affd925-16c8-11ed-9b5f-1234bde3cd05
11529834,fl:mi_ln:boisclair-1,Michel,a2719482-16c8-11ed-9b5f-1234bde3cd05
10385738,fl:be_ln:bierbaumer-1,Benjamin,9266922f-16c8-11ed-9b5f-1234bde3cd05
11863984,fl:ja_ln:lindenauer-1,Jay,5836da24-16c8-11ed-9b5f-1234bde3cd05
D998890,fl:zh_ln:shi-37,Zhifeng,3575f6ac-16c8-11ed-9b5f-1234bde3cd05
9426957,fl:jo_ln:kramer-17,Joachim Ernst,312703a2-16c8-11ed-9b5f-1234bde3cd05
11134843,fl:yo_ln:kim-627,Youn Tae,3eb30168-16c8-11ed-9b5f-1234bde3cd05
D802028,fl:ta_ln:li-34,Tat Wah,9d7f66d3-16c8-11ed-9b5f-1234bde3cd05
8569043,fl:pa_ln:bertics-1,Paul J.,e6f1cb55-16c7-11ed-9b5f-1234bde3cd05
11346576,fl:ju_ln:kwon-38,Jun Seok,1aeb68dd-16c8-11ed-9b5f-1234bde3cd05
10205618,fl:ti_ln:ji-7,Tingfang,1893009c-16c8-11ed-9b5f-1234bde3cd05
12505516,fl:iv_ln:lobatohoyos-1,Ivan Pedro,3c493b09-16c8-11ed-9b5f-1234bde3cd05
6079633,fl:hi_ln:inoue-62,Hiroshi,1d2251c8-16c8-11ed-9b5f-1234bde3cd05
7804477,fl:mu_ln:sawada-3,Munenori,9da356b5-16c8-11ed-9b5f-1234bde3cd05
10384724,fl:ke_ln:stockmeier-2,Kevin C.,eddeb29b-16c7-11ed-9b5f-1234bde3cd05
5214057,fl:ur_ln:sonnewald-1,Ursula,43b4b4ea-16c8-11ed-9b5f-1234bde3cd05
11961895,fl:sh_ln:siddiqui-14,Shahab,66ed009b-16c8-11ed-9b5f-1234bde3cd05
10587356,fl:ra_ln:kumar-94,Ravinder,bbb2befd-16c7-11ed-9b5f-1234bde3cd05
9329774,fl:je_ln:satterfield-2,Jesse Clay,5836da24-16c8-11ed-9b5f-1234bde3cd05
8765067,fl:li_ln:wang-449,Lifeng,b47a5f39-16c7-11ed-9b5f-1234bde3cd05
11823674,fl:pi_ln:furman-1,Piotr,19c16878-16c8-11ed-9b5f-1234bde3cd05
11706840,fl:vi_ln:nagarajan-1,Viswanath,13f05eea-16c8-11ed-9b5f-1234bde3cd05
6881814,fl:bo_ln:zapletal-1,Bohumila,1f58adad-16c8-11ed-9b5f-1234bde3cd05
11031357,fl:ko_ln:in-1,Kouichi,9df03bf7-16c8-11ed-9b5f-1234bde3cd05
D340040,fl:mi_ln:gifford-5,Michael F.,13f05eea-16c8-11ed-9b5f-1234bde3cd05
10260182,fl:ja_ln:thompson-32,James M.,c77c75a7-16c7-11ed-9b5f-1234bde3cd05
8684938,fl:ta_ln:katoh-25,Takao,42f90495-16c8-11ed-9b5f-1234bde3cd05
12278219,fl:pe_ln:andrews-5,Peter Scott,03373085-16c8-11ed-9b5f-1234bde3cd05
7210239,fl:se_ln:otsubo-1,Seiichi,b47a81f6-16c7-11ed-9b5f-1234bde3cd05
6337758,fl:fa_ln:beteille-1,Fabien,173808ad-16c8-11ed-9b5f-1234bde3cd05
10245607,fl:jo_ln:mcmichael-6,Jonathan R.,ebad5dfc-16c7-11ed-9b5f-1234bde3cd05
9299064,fl:ja_ln:chein-1,Jason Shih Shen,816cf2b5-16c8-11ed-9b5f-1234bde3cd05
7368089,fl:ja_ln:boggs-2,Janet,e66424ab-16c7-11ed-9b5f-1234bde3cd05
5344180,fl:je_ln:merino-1,Jean-Francois,466a9211-16c8-11ed-9b5f-1234bde3cd05
8427745,fl:to_ln:matsuda-38,Toru,b47a81f6-16c7-11ed-9b5f-1234bde3cd05
5639719,fl:ma_ln:tanaka-91,Masahide,9d7f4841-16c8-11ed-9b5f-1234bde3cd05
9996298,fl:wi_ln:starke-3,William J.,1d3ed933-16c8-11ed-9b5f-1234bde3cd05
8499261,fl:mi_ln:chih-2,Ming-Hui,907f9ab3-16c8-11ed-9b5f-1234bde3cd05
7031778,fl:st_ln:sunshine-3,Steven A.,198b2267-16c8-11ed-9b5f-1234bde3cd05
11648850,fl:ji_ln:cho-16,Jin Kyeom,3eea8bf8-16c8-11ed-9b5f-1234bde3cd05
7764754,fl:jo_ln:ketchum-2,John W.,08807cc6-16c8-11ed-9b5f-1234bde3cd05
11508592,fl:sh_ln:lin-405,Shu-Hung,907f9ab3-16c8-11ed-9b5f-1234bde3cd05
6455973,fl:wi_ln:loxsom-1,William,0aeb73d6-16c8-11ed-9b5f-1234bde3cd05
12159904,fl:ts_ln:yu-50,Tsung-Hsin,90eaa921-16c8-11ed-9b5f-1234bde3cd05
5090803,fl:la_ln:ames-1,Lawrence L.,13f05eea-16c8-11ed-9b5f-1234bde3cd05
7557112,fl:ma_ln:hayakawa-11,Masahiko,42f90495-16c8-11ed-9b5f-1234bde3cd05
5378506,fl:ge_ln:steiniger-1,Gerhard,6709598c-49af-11ed-9879-1234bde3cd05
8241945,fl:vi_ln:chandrasekaran-2,Vinodh,ed8af796-16c7-11ed-9b5f-1234bde3cd05
11762004,fl:st_ln:burstrom-1,Stefan,56dd392a-16c8-11ed-9b5f-1234bde3cd05
9017573,fl:pa_ln:burrows-2,Paul E.,c1c0be6f-16c7-11ed-9b5f-1234bde3cd05
8756181,fl:li_ln:du-30,Liang,ec2f0cf3-16c7-11ed-9b5f-1234bde3cd05
8136741,fl:mi_ln:mennicken-1,Michael,0f51cd4a-16c8-11ed-9b5f-1234bde3cd05
D466884,fl:ji_ln:clayton-2,Jimmy L.,f6900d84-16c7-11ed-9b5f-1234bde3cd05
12035552,fl:mi_ln:kim-311,Minji,755a2aab-16c8-11ed-9b5f-1234bde3cd05
9449703,fl:an_ln:roy-16,Anirban,1811f8b9-16c8-11ed-9b5f-1234bde3cd05
10400431,fl:dr_ln:jeremic-1,Dragan,8977a9b4-16c8-11ed-9b5f-1234bde3cd05
12036102,fl:ma_ln:rossetti-3,Massimiliano,173178f2-16c8-11ed-9b5f-1234bde3cd05
8366516,fl:mi_ln:lin-81,Ming-Sheng,b5c9a039-16c7-11ed-9b5f-1234bde3cd05
4914657,fl:al_ln:finn-1,Alan Matthew,0bed522b-16c8-11ed-9b5f-1234bde3cd05
8857015,fl:mi_ln:hufen-1,Michael,2e989ecc-16c8-11ed-9b5f-1234bde3cd05
8767606,fl:su_ln:chun-22,Sung Duck,75436e0d-16c8-11ed-9b5f-1234bde3cd05
10700946,fl:al_ln:goldner-1,Alla,1e9d679f-16c8-11ed-9b5f-1234bde3cd05
5502296,fl:sh_ln:sato-30,Shinichi,1c0a3d5a-16c8-11ed-9b5f-1234bde3cd05
10118164,fl:fr_ln:klose-1,Frank,83b01f29-16c8-11ed-9b5f-1234bde3cd05
4172314,fl:jo_ln:zupan-1,Joseph,c59b82e5-16c7-11ed-9b5f-1234bde3cd05
9307912,fl:mi_ln:anson-1,Michael J.,048859c0-16c8-11ed-9b5f-1234bde3cd05
11230789,fl:ki_ln:suzuki-35,Kiyoshi,42f90495-16c8-11ed-9b5f-1234bde3cd05
5286723,fl:yo_ln:kimura-10,Youichi,6de5356f-16c8-11ed-9b5f-1234bde3cd05
9520617,fl:em_ln:cooper-4,Emanuel I.,0d40264e-16c8-11ed-9b5f-1234bde3cd05
7011404,fl:lu_ln:michas-2,Luke William,072f233a-16c8-11ed-9b5f-1234bde3cd05
5660230,fl:ch_ln:obosu-1,Charles B.,7149ce92-16c8-11ed-9b5f-1234bde3cd05
D658365,fl:we_ln:schiffman-1,Wendela,b86c5343-16c7-11ed-9b5f-1234bde3cd05
5280576,fl:ch_ln:cao-111,Chong,4b00bf44-16c8-11ed-9b5f-1234bde3cd05
10392588,fl:al_ln:brooker-1,Alan Thomas,21025c61-16c8-11ed-9b5f-1234bde3cd05
7625262,fl:no_ln:nambu-1,Nobuyoshi,9355460c-16c8-11ed-9b5f-1234bde3cd05
11574048,fl:te_ln:tang-13,Teng-Yen,907f9ab3-16c8-11ed-9b5f-1234bde3cd05
8386646,fl:jo_ln:heinke-1,Joel,2119e392-16c8-11ed-9b5f-1234bde3cd05
10467790,fl:mo_ln:soni-3,Mohit,1ad52500-16c8-11ed-9b5f-1234bde3cd05
D813187,fl:ka_ln:prevratil-1,Karyne Poissant,4d366dfe-16c8-11ed-9b5f-1234bde3cd05
6461196,fl:ge_ln:lysy-1,George C.,1893009c-16c8-11ed-9b5f-1234bde3cd05
9150230,fl:jo_ln:panigot-1,Joseph E.,005d7675-16c8-11ed-9b5f-1234bde3cd05
7713837,fl:ke_ln:chan-25,Kevin K.,efb44597-0315-11ef-b443-0a1e30f810d7
6258426,fl:ta_ln:fukuoka-15,Takahiro,8d09bc30-16c8-11ed-9b5f-1234bde3cd05
4717810,fl:fe_ln:schreder-2,Felix,8f1bc1a4-16c8-11ed-9b5f-1234bde3cd05
7334238,fl:yu_ln:tanaka-37,Yuji,f88f7d73-16c7-11ed-9b5f-1234bde3cd05
9044485,fl:ni_ln:damour-2,Nicole Miller,09312bc6-16c8-11ed-9b5f-1234bde3cd05
11559309,fl:wi_ln:patterson-6,William R.,64a4fd76-49af-11ed-9879-1234bde3cd05
6167196,fl:ko_ln:kaplanis-1,Kostas,eca3e5cd-16c7-11ed-9b5f-1234bde3cd05
7830068,fl:to_ln:nagano-7,Toshihiko,1d2251c8-16c8-11ed-9b5f-1234bde3cd05
7137806,fl:de_ln:babin-2,Denis,119a9721-16c8-11ed-9b5f-1234bde3cd05
12071734,fl:ho_ln:chen-206,Hongkai,9bf21d8d-49af-11ed-9879-1234bde3cd05
9539939,fl:co_ln:gardner-1,Cornel Lewis,ef6205fb-16c7-11ed-9b5f-1234bde3cd05
9212113,fl:in_ln:stuckert-1,Ines C.,a694770f-16c8-11ed-9b5f-1234bde3cd05
7757048,fl:de_ln:wong-19,Denny,1ab02271-16c8-11ed-9b5f-1234bde3cd05
PP14961,000rzeceuzox3ciyjtnl2qzx0,Johannes Adrianes Maria,90fafc68-16c8-11ed-9b5f-1234bde3cd05
RE44215,fl:sh_ln:saito-18,Shinji,1d2251c8-16c8-11ed-9b5f-1234bde3cd05
7724478,fl:sh_ln:tsuda-23,Shingo,1d2251c8-16c8-11ed-9b5f-1234bde3cd05
11080770,fl:ja_ln:lewin-2,Jason,01b1b8d1-16c8-11ed-9b5f-1234bde3cd05
7272737,fl:yo_ln:namizuka-1,Yoshiyuki,1d2251c8-16c8-11ed-9b5f-1234bde3cd05
10289357,fl:ke_ln:fukushima-16,Keisuke,8d09bc30-16c8-11ed-9b5f-1234bde3cd05
6411248,000s9qy0x4l3x4n99bv2a1qn4,April A.,fa5367b5-16c7-11ed-9b5f-1234bde3cd05
4206037,fl:je_ln:bernard-11,Jean-Rene,491cf24c-16c8-11ed-9b5f-1234bde3cd05
12447883,fl:se_ln:schmitt-3,Sebastian,f8d50f69-16c7-11ed-9b5f-1234bde3cd05
10347513,fl:ku_ln:ulmer-2,Kurt,816d3b77-16c8-11ed-9b5f-1234bde3cd05
9498306,fl:ig_ln:skvirsky-1,Igor,71c61563-16c8-11ed-9b5f-1234bde3cd05
7696193,fl:da_ln:wilson-62,David Matthew,2105c07d-16c8-11ed-9b5f-1234bde3cd05
7235820,fl:se_ln:chae-30,Seung Wan,75436e0d-16c8-11ed-9b5f-1234bde3cd05
5425934,fl:sr_ln:komarneni-1,Sridhar,ff662e2f-16c7-11ed-9b5f-1234bde3cd05
9249594,fl:ro_ln:caruso-3,Robert,258fcbab-16c8-11ed-9b5f-1234bde3cd05
7063107,fl:th_ln:loga-1,Thomas Henry,4e49a0a0-16c8-11ed-9b5f-1234bde3cd05
12077526,fl:jo_ln:priede-1,Jonas Calleja,21057cd0-16c8-11ed-9b5f-1234bde3cd05
10651754,fl:pu_ln:shah-11,Pulkit,68a4ea01-16c8-11ed-9b5f-1234bde3cd05
6293982,fl:ma_ln:imafuku-2,Masayuki,42f90495-16c8-11ed-9b5f-1234bde3cd05
9772543,fl:da_ln:basulto-1,David,4b00bf44-16c8-11ed-9b5f-1234bde3cd05
12451819,fl:mi_ln:huang-125,Ming-Zheng,90eaa921-16c8-11ed-9b5f-1234bde3cd05
11107706,fl:xi_ln:wu-313,Xin,3b444e27-16c8-11ed-9b5f-1234bde3cd05
10606665,fl:so_ln:carlson-1,Sonia P.,816d1200-16c8-11ed-9b5f-1234bde3cd05
5293312,fl:ro_ln:waggener-1,Robert G.,4cc237bf-16c8-11ed-9b5f-1234bde3cd05
5189143,fl:ka_ln:sawada-27,Kazuhide,8a6d89b0-16c8-11ed-9b5f-1234bde3cd05
D1024326,fl:ju_ln:sauer-5,Jude S.,005e2495-16c8-11ed-9b5f-1234bde3cd05
D294936,fl:ro_ln:brill-2,Robert,da75c6c7-16c7-11ed-9b5f-1234bde3cd05
12199252,fl:ka_ln:fink-4,Kaitlin Elizabeth,d94976db-16c7-11ed-9b5f-1234bde3cd05
5964728,fl:po_ln:lin-79,Po-Kang,b5c9a039-16c7-11ed-9b5f-1234bde3cd05
5626037,fl:ke_ln:jeffcoat-2,Keith,21157d5e-16c8-11ed-9b5f-1234bde3cd05
9598889,fl:ch_ln:ulrich-1,Christoph,332ea758-16c8-11ed-9b5f-1234bde3cd05
8753225,fl:ke_ln:kim-115,Kevin Weejoung,c6a63141-16c7-11ed-9b5f-1234bde3cd05
10604410,fl:eu_ln:kim-77,Eun Kyung,3eb30168-16c8-11ed-9b5f-1234bde3cd05
D718675,fl:ma_ln:sperling-4,Matthew Niven,a52d9b27-16c8-11ed-9b5f-1234bde3cd05
D691023,000ua1xlntucefomeaptsceea,William Mark,f7b139a2-16c7-11ed-9b5f-1234bde3cd05
9664619,fl:da_ln:weitz-1,David A.,08419561-16c8-11ed-9b5f-1234bde3cd05
8929301,fl:be_ln:pelletier-5,Benoit,7c45cd39-16c8-11ed-9b5f-1234bde3cd05
5503968,fl:jo_ln:lee-390,Jong S.,005e2495-16c8-11ed-9b5f-1234bde3cd05
8022451,fl:sh_ln:nakamura-89,Shigeru,2202800c-16c8-11ed-9b5f-1234bde3cd05
7029440,fl:jo_ln:daniel-22,John,c402c9a6-16c7-11ed-9b5f-1234bde3cd05
4518683,fl:ke_ln:ito-37,Kenji,932dc780-16c8-11ed-9b5f-1234bde3cd05
12492429,fl:st_ln:sigurjonsson-3,Styrmir,13f05eea-16c8-11ed-9b5f-1234bde3cd05
7770023,fl:gi_ln:yuval-1,Gideon A.,5d0c8fca-16c8-11ed-9b5f-1234bde3cd05
D371396,fl:ja_ln:lee-305,James S. W.,92237ca2-16c8-11ed-9b5f-1234bde3cd05
7634403,fl:da_ln:johnston-32,David F.,05dc2e20-16c8-11ed-9b5f-1234bde3cd05
11662335,fl:ro_ln:macneill-1,Robert,66acb6d0-49af-11ed-9879-1234bde3cd05
9582815,fl:al_ln:watfa-1,Allie K.,e21807d6-16c7-11ed-9b5f-1234bde3cd05
12417061,fl:yi_ln:zheng-23,Ying,816d2d55-16c8-11ed-9b5f-1234bde3cd05
8514560,fl:ch_ln:wu-293,Chia-Chin,90e7ba7e-16c8-11ed-9b5f-1234bde3cd05
6739954,fl:ma_ln:stocker-3,Mark Andrew,2115c0ed-16c8-11ed-9b5f-1234bde3cd05
10668217,fl:an_ln:mansencal-1,Antoine,4923b3a8-16c8-11ed-9b5f-1234bde3cd05
10983635,fl:yo_ln:kobayashi-77,Youhei,18325001-16c8-11ed-9b5f-1234bde3cd05
12274617,fl:fr_ln:duhay-1,Francis G.,198a3cb5-16c8-11ed-9b5f-1234bde3cd05
3956923,fl:hu_ln:thompson-4,Hugh A.,f6ac7bd0-16c7-11ed-9b5f-1234bde3cd05
7696967,fl:ji_ln:lee-73,Ji Hyun,3eea8bf8-16c8-11ed-9b5f-1234bde3cd05
11435697,fl:fl_ln:cosandier-1,Florent,671a5394-49af-11ed-9879-1234bde3cd05
4247314,fl:ra_ln:wynn-2,Ray,e08a0cb9-16c7-11ed-9b5f-1234bde3cd05
4408395,fl:ma_ln:tell-2,Mayo B.,f7cf641e-16c7-11ed-9b5f-1234bde3cd05
12031987,fl:ki_ln:kovi-1,Kiran Kumar,e310065e-16c7-11ed-9b5f-1234bde3cd05
11107094,fl:hi_ln:iimura-1,Hiroshi,42f90495-16c8-11ed-9b5f-1234bde3cd05
9072296,fl:ga_ln:rayburn-1,Gary L.,dd0489ef-16c7-11ed-9b5f-1234bde3cd05
10870674,fl:ma_ln:kupryushkin-1,Maxim,71df884d-16c8-11ed-9b5f-1234bde3cd05
10541042,fl:jo_ln:mola-2,Jordi,816cf2b5-16c8-11ed-9b5f-1234bde3cd05
12208154,fl:ni_ln:stebbins-2,Nicholas David,05d9e81a-16c8-11ed-9b5f-1234bde3cd05
10176553,fl:we_ln:ji-29,Wei,13f05eea-16c8-11ed-9b5f-1234bde3cd05
10572501,fl:he_ln:candello-1,Heloisa Caroline De Souza Pereira,643ea48f-16c8-11ed-9b5f-1234bde3cd05
D537961,fl:ro_ln:chaput-3,Robert,22224732-16c8-11ed-9b5f-1234bde3cd05
7913340,fl:jo_ln:kim-196,Jong Ho,74f0cc3a-16c8-11ed-9b5f-1234bde3cd05
11505685,fl:to_ln:edwards-1,Todd S.,dc8ea2e0-16c7-11ed-9b5f-1234bde3cd05
8894861,fl:jo_ln:baldridge-2,John W.,198ade87-16c8-11ed-9b5f-1234bde3cd05
D1103448,fl:ji_ln:wu-468,Jianlong,5f9642f0-16c8-11ed-9b5f-1234bde3cd05
12092181,fl:ju_ln:barthelme-3,Juergen,a639d32e-16c8-11ed-9b5f-1234bde3cd05
8229871,fl:to_ln:woolf-1,Tod M.,07155f0a-16c8-11ed-9b5f-1234bde3cd05
10144876,fl:sh_ln:vandermerwe-1,Shawn,7c45cd39-16c8-11ed-9b5f-1234bde3cd05
11524924,fl:ji_ln:gu-59,Ji-An,3eb363c5-16c8-11ed-9b5f-1234bde3cd05
8393893,fl:al_ln:knoch-2,Alexander,9dedec15-16c8-11ed-9b5f-1234bde3cd05
10803790,fl:jo_ln:kang-44,Jong Hyuk,755a6338-16c8-11ed-9b5f-1234bde3cd05
4655028,fl:pe_ln:silbernagel-1,Peter,b266200f-16c7-11ed-9b5f-1234bde3cd05
10940380,fl:ri_ln:beaver-4,Richard James,8d40cf6f-16c8-11ed-9b5f-1234bde3cd05
7737338,fl:da_ln:mies-1,David,e5a14bfc-16c7-11ed-9b5f-1234bde3cd05
12005080,fl:yo_ln:ling-1,Youguo,35a7da9f-16c8-11ed-9b5f-1234bde3cd05
9903531,fl:ku_ln:chen-263,Kuei-Yuan,907f9ab3-16c8-11ed-9b5f-1234bde3cd05
8955041,fl:ma_ln:yamada-53,Masataka,42f90495-16c8-11ed-9b5f-1234bde3cd05
8480197,fl:hi_ln:uemura-17,Hiroshi,2202daff-16c8-11ed-9b5f-1234bde3cd05
8538576,fl:ch_ln:cheng-471,Chi Wah,65973d8e-16c8-11ed-9b5f-1234bde3cd05
7746337,fl:os_ln:sengoku-1,Osamu,42f90495-16c8-11ed-9b5f-1234bde3cd05
6699853,fl:ma_ln:kern-24,Manfred,8f185c3d-16c8-11ed-9b5f-1234bde3cd05
12226818,fl:ho_ln:zhang-135,Hongrong,35a83bb5-16c8-11ed-9b5f-1234bde3cd05
RE47715,fl:di_ln:haerle-1,Dieter,5999aaf5-16c8-11ed-9b5f-1234bde3cd05
11277284,fl:hy_ln:kwon-188,Hyuk Joon,1893009c-16c8-11ed-9b5f-1234bde3cd05
7495897,fl:ak_ln:yokawa-1,Akira,8d09bc30-16c8-11ed-9b5f-1234bde3cd05
6969729,fl:ti_ln:jrgensen-2,Tino Dyhring,43b8352d-16c8-11ed-9b5f-1234bde3cd05
12332513,fl:na_ln:kim-43,Nam Gyu,3eb30168-16c8-11ed-9b5f-1234bde3cd05
8669318,fl:to_ln:nishimoto-3,Tomohisa,8a6de2aa-16c8-11ed-9b5f-1234bde3cd05
4726023,fl:jo_ln:carter-28,John L.,b21cc8f7-16c7-11ed-9b5f-1234bde3cd05
9968169,fl:pe_ln:tu-11,Peter,973e401c-16c8-11ed-9b5f-1234bde3cd05
4853921,fl:ha_ln:takeda-7,Haruo,1c0a3d5a-16c8-11ed-9b5f-1234bde3cd05
5093389,fl:ch_ln:shimizu-8,Chiyuki,b33d35e4-16c7-11ed-9b5f-1234bde3cd05
5447819,fl:fr_ln:coms-1,Frank D.,f9f14c86-16c7-11ed-9b5f-1234bde3cd05
7865010,fl:tu_ln:le-27,Tuan D.,d346df0d-16c7-11ed-9b5f-1234bde3cd05
9053259,fl:ya_ln:lai-18,Ya-Chieh,a26e2a3b-16c8-11ed-9b5f-1234bde3cd05
5653654,fl:ge_ln:davis-46,George,7149ce92-16c8-11ed-9b5f-1234bde3cd05
7045593,fl:sh_ln:yokoyama-2,Shigeyuki,1d2251c8-16c8-11ed-9b5f-1234bde3cd05
7955407,fl:h._ln:morgan-1,H. William,b38a8f61-16c7-11ed-9b5f-1234bde3cd05
5870325,fl:li_ln:gardner-3,Linda S.,c39d6412-16c7-11ed-9b5f-1234bde3cd05
4935475,fl:hi_ln:yamaguchi-20,Hideaki,5fb99f76-16c8-11ed-9b5f-1234bde3cd05
4407087,fl:pe_ln:huse-1,Per,8ba02b05-16c8-11ed-9b5f-1234bde3cd05
10090923,fl:yu_ln:takita-5,Yutaka,1c0a3d5a-16c8-11ed-9b5f-1234bde3cd05
5422494,fl:ja_ln:staron-3,James A.,1ac6cccb-16c8-11ed-9b5f-1234bde3cd05
8059449,fl:ch_ln:chen-208,Chieh-Fang,b5c9a039-16c7-11ed-9b5f-1234bde3cd05
7756674,fl:th_ln:young-20,Thomas,92237ca2-16c8-11ed-9b5f-1234bde3cd05
10883384,fl:al_ln:bourdais-1,Aline,44dd38dc-16c8-11ed-9b5f-1234bde3cd05
6381624,fl:pa_ln:thayer-6,Paul R.,8f94a78e-16c8-11ed-9b5f-1234bde3cd05
8411477,fl:gu_ln:sandhu-15,Gurtej S.,8e6e9342-16c8-11ed-9b5f-1234bde3cd05
11950784,fl:ru_ln:seiber-2,Russell A.,f7a7a700-16c7-11ed-9b5f-1234bde3cd05
11989657,fl:ni_ln:chavoshi-1,Nikan,c324ce6e-16c7-11ed-9b5f-1234bde3cd05
11793968,fl:je_ln:canady-1,Jerome,ef61f6aa-16c7-11ed-9b5f-1234bde3cd05
7408326,fl:ga_ln:elder-1,Garry,9aa28ddd-16c8-11ed-9b5f-1234bde3cd05
12450181,fl:mi_ln:son-34,Min Su,6d731d5e-49af-11ed-9879-1234bde3cd05
12374708,fl:th_ln:strasserkrauss-1,Thomas,211618f4-16c8-11ed-9b5f-1234bde3cd05
7944356,fl:jo_ln:tuttle-6,John R.,df413f99-16c7-11ed-9b5f-1234bde3cd05
4993763,fl:te_ln:tanimoto-5,Tetsurou,8bf15d99-16c8-11ed-9b5f-1234bde3cd05
12414845,fl:ed_ln:peire-1,Eduardo,2d473668-16c8-11ed-9b5f-1234bde3cd05
7598930,fl:je_ln:choi-156,Jeong,3eea8bf8-16c8-11ed-9b5f-1234bde3cd05
4490020,fl:ha_ln:sakaguchi-1,Haruo,1f706a0e-16c8-11ed-9b5f-1234bde3cd05
5985637,fl:sh_ln:iwahara-1,Shojiro,2202427a-16c8-11ed-9b5f-1234bde3cd05
7995614,fl:yo_ln:ogawa-15,Yoshihiko,1d2251c8-16c8-11ed-9b5f-1234bde3cd05
11831882,fl:ya_ln:ma-108,Yanzhuo,819771bb-49af-11ed-9879-1234bde3cd05
8728360,fl:ch_ln:hayashi-10,Chihiro,2210f2fe-16c8-11ed-9b5f-1234bde3cd05
4824841,fl:lu_ln:pavesi-1,Luciana,9c51d796-16c8-11ed-9b5f-1234bde3cd05
8859877,fl:yu_ln:fujiwara-9,Yuji,a11bdb31-16c8-11ed-9b5f-1234bde3cd05
D250736,fl:er_ln:stern-6,Erica,92237ca2-16c8-11ed-9b5f-1234bde3cd05
11279031,fl:ku_ln:yamamoto-12,Kunitoshi,1d2251c8-16c8-11ed-9b5f-1234bde3cd05
11482092,fl:me_ln:beveridge-1,Meredith,ce7f1516-16c7-11ed-9b5f-1234bde3cd05
12165639,fl:ch_ln:garg-4,Chaya,dd0562d5-16c7-11ed-9b5f-1234bde3cd05
3941478,fl:ro_ln:seymour-10,Robert John,8e4f0f94-16c8-11ed-9b5f-1234bde3cd05
